NSE_SYMBOL,COMPANY,TIER,COMPOSITE,Q_SCORE,REGIME,MACRO_STRESS,RECOMMENDED_SIZE_PCT,LIQUIDITY_FLAG,SECTOR_PHASE,SECTOR_OVERRIDE,ENTRY_TIMING_SCORE,ENTRY_TIMING_SCORE_RAW,SIGNAL_FRESHNESS,ABOVE_50DMA,DISTANCE_FROM_200DMA_PCT,ATR_14,STOP_LOSS_PCT,EXIT_SIGNAL,EXIT_REASON,LTCG_FLAG,LTCG_NOTE,BEAR_ALPHA_TRACK,BEAR_ALPHA_SCORE,CONVICTION_SCORE,PRIME_CONVICTION,DMA200_PRICE,ENTRY_ZONE_LOW,ENTRY_ZONE_HIGH,ENTRY_ZONE_NOTE,MAX_SLOTS,AS_OF_DATE,ROE,LOW_ROE_FLAG,EXTREME_VAL_FLAG,STRUCTURAL_MOAT,DRAWDOWN_RISK,WARNINGS,COMMODITY_CYCLE_FLAG,PORTFOLIO_HEAT_PCT,PRIME_COUNT,AVG_PRIME_COMPOSITE
SMSPHARMA,SMS PHARMA.,WATCHLIST_CONFIRMED,47.0,15.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,1,2,EXPIRED,False,25.28,17.65,3.55,PARTIAL_EXIT,EXTENDED: 5.7× ATR above 200DMA,False,,A,8.53,2,False,317.7,362.7,389.18,Extended — wait for ATR pullback,5,2026-05-19,10.81,True,False,False,False,LOW_ROE(10.8%),0,122.1,28,86.0
CIEINDIA,CIE AUTOMOTIVE,WATCHLIST_CONFIRMED,47.0,16.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,5.66,15.4536,2.72,HOLD,,False,,A,24.6,2,False,430.2,417.29,451.71,Near 200DMA — ideal dip entry zone,5,2026-05-19,11.73,True,False,False,False,LOW_ROE(11.7%),0,122.1,28,86.0
CARTRADE,CARTRADE TECH,WATCHLIST_EXTERNAL,47.0,8.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,2,EXPIRED,True,-24.06,103.3714,4.64,HOLD,,False,,A,6.0,3,False,2349.49,1730.58,2396.48,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,6.06,True,False,False,False,LOW_ROE(6.1%),0,122.1,28,86.0
DOLATALGO,DOLAT ALGOTECH,WATCHLIST_CONFIRMED,47.0,15.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-5.68,2.6964,2.85,HOLD,,False,,A,7.5,3,False,80.28,73.45,81.89,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,21.48,False,False,False,False,,0,122.1,28,86.0
COFORGE,COFORGE,WATCHLIST_CONFIRMED,47.0,17.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,-14.51,52.5214,3.12,HOLD,,False,,A,24.76,4,False,1576.83,1307.66,1608.37,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.73,False,False,False,False,,0,122.1,28,86.0
DAVANGERE,DAVANGERE SUGAR,WATCHLIST_EXTERNAL,47.0,0.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,2,EXPIRED,True,3.97,0.1321,2.64,HOLD,,False,,,0.0,2,False,3.85,3.73,4.04,Near 200DMA — ideal dip entry zone,5,2026-05-19,3.13,True,False,False,False,LOW_ROE(3.1%),0,122.1,28,86.0
AHCL,ANLON HEALTHCARE,WATCHLIST_CONFIRMED,47.0,15.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,2,2,FRESH,False,-88.71,0.7821,4.64,HOLD,,False,,A,9.5,2,False,119.51,13.09,121.9,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,25.51,False,False,False,False,,0,122.1,28,86.0
JKTYRE,JK TYRE & INDUST,WATCHLIST_CONFIRMED,47.0,7.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-16.01,12.2357,2.72,HOLD,,False,,A,10.69,1,False,428.25,348.91,436.81,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.21,True,False,False,False,LOW_ROE(10.2%),0,122.1,28,86.0
LALPATHLAB,DR LAL PATHLABS,WATCHLIST_CONFIRMED,47.0,20.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,-28.63,75.5143,3.67,HOLD,,False,,A,21.44,4,False,2306.58,1596.91,2352.71,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,22.42,False,False,False,False,,0,122.1,28,86.0
LAURUSLABS,LAURUS LABS,WATCHLIST_CONFIRMED,47.0,7.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,3,3,FRESH,True,33.74,38.0214,2.29,PARTIAL_EXIT,EXTENDED: 11.8× ATR above 200DMA,False,,A,5.12,5,False,992.43,1251.26,1308.29,Extended — wait for ATR pullback,5,2026-05-19,8.01,True,False,False,False,LOW_ROE(8.0%),0,122.1,28,86.0
JTLIND,JTL INDUSTRIES,WATCHLIST_EXTERNAL,47.0,8.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,-0.87,4.7064,5.68,HOLD,,False,,A,6.35,2,False,66.83,64.26,68.17,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,8.11,True,False,False,False,LOW_ROE(8.1%),0,122.1,28,86.0
FILATEX,FILATEX INDIA,WATCHLIST_EXTERNAL,47.0,12.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,FRESH,False,-17.59,1.8386,3.58,HOLD,,False,,A,12.23,2,False,49.92,39.91,50.92,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.06,True,False,False,False,LOW_ROE(10.1%),0,122.1,28,86.0
PVSL,POPULAR VEHICLES,WATCHLIST_EXTERNAL,46.0,4.0,BEAR,7.5,0.5,RESTRICTED,BASING,False,1,2,EXPIRED,True,-16.02,4.6279,3.7,HOLD,,False,,,0.0,2,False,119.1,97.02,121.48,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,-1.64,True,False,False,False,LOW_ROE(-1.6%),0,122.1,28,86.0
REGAAL,REGAAL RESOURCES,WATCHLIST_EXTERNAL,46.0,4.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,EXPIRED,False,-7.74,4.6929,5.01,HOLD,,False,,,0.0,2,False,81.19,72.65,82.81,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,19.58,False,False,False,False,,0,122.1,28,86.0
MASTEK,MASTEK,WATCHLIST_CONFIRMED,46.0,17.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-24.37,50.4714,2.6,HOLD,,False,,A,24.19,3,False,2052.04,1505.44,2093.08,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.27,False,False,False,False,,0,122.1,28,86.0
NRBBEARING,NRB BEARINGS,WATCHLIST_CONFIRMED,46.0,15.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,28.22,16.9214,3.81,PARTIAL_EXIT,EXTENDED: 5.9× ATR above 200DMA,False,,A,35.02,3,False,277.21,321.61,346.99,Extended — wait for ATR pullback,5,2026-05-19,8.65,True,False,False,False,LOW_ROE(8.7%),0,122.1,28,86.0
TIINDIA,TUBE INVESTMENTS,WATCHLIST_CONFIRMED,46.0,16.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-0.13,111.5786,3.17,HOLD,,False,,A,9.37,4,False,2818.75,2730.55,2875.12,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.17,False,True,False,False,HIGH_PE(83x vs ind 27x),0,122.1,28,86.0
SHILPAMED,SHILPA MEDICARE,WATCHLIST_CONFIRMED,46.0,8.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,0.22,22.8821,3.84,HOLD,,False,,A,5.55,3,False,475.17,460.91,498.93,Near 200DMA — ideal dip entry zone,5,2026-05-19,3.31,True,False,False,False,LOW_ROE(3.3%),0,122.1,28,86.0
SHERA,SHERA ENERGY,WATCHLIST_EXTERNAL,46.0,8.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,33.96,11.1714,5.14,PARTIAL_EXIT,EXTENDED: 5.3× ATR above 200DMA,False,,,0.0,2,False,129.89,151.66,168.41,Extended — wait for ATR pullback,5,2026-05-19,11.6,True,False,False,False,LOW_ROE(11.6%),0,122.1,28,86.0
SUNDRMFAST,SUNDRAM FASTEN.,WATCHLIST_CONFIRMED,46.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,-10.27,30.075,2.89,HOLD,,False,,A,19.77,4,False,928.03,807.72,946.59,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.15,False,False,False,False,,0,122.1,28,86.0
CANBK,CANARA BANK,WATCHLIST_EXTERNAL,46.0,4.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,FRESH,False,-7.26,4.21,2.7,HOLD,,False,,A,31.04,3,False,134.67,121.15,137.36,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,18.21,False,False,False,False,,0,122.1,28,86.0
BLISSGVS,BLISS GVS PHARMA,WATCHLIST_CONFIRMED,46.0,10.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,54.32,12.27,3.42,EXIT,PROFIT_ZONE: +54% above 200DMA | EXTENDED: 12.7× ATR above 200DMA,False,,A,7.36,2,False,186.24,262.86,281.26,Extended — wait for ATR pullback,5,2026-05-19,8.03,True,False,False,False,LOW_ROE(8.0%),0,122.1,28,86.0
DATAMATICS,DATAMATICS GLOB.,WATCHLIST_CONFIRMED,46.0,17.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,2,EXPIRED,True,-10.35,31.8929,3.46,HOLD,,False,,A,15.74,4,False,823.47,716.1,839.94,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.02,False,False,False,False,,0,122.1,28,86.0
ACMESOLAR,ACME SOLAR HOLD.,WATCHLIST_EXTERNAL,46.0,0.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,5.81,12.5143,3.63,HOLD,,False,,,0.0,3,False,260.46,252.65,273.48,Near 200DMA — ideal dip entry zone,5,2026-05-19,5.59,True,False,False,False,LOW_ROE(5.6%),0,122.1,28,86.0
ATMASTCO,ATMASTCO LTD,WATCHLIST_EXTERNAL,46.0,7.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,4.45,11.4786,5.01,HOLD,,False,,,0.0,3,False,175.63,170.36,184.41,Near 200DMA — ideal dip entry zone,5,2026-05-19,15.15,False,False,False,False,,0,122.1,28,86.0
HITECH,HI-TECH PIPES,WATCHLIST_EXTERNAL,46.0,8.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-9.51,3.1621,2.99,HOLD,,False,,,0.0,3,False,93.35,81.94,95.22,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,5.8,True,False,False,False,LOW_ROE(5.8%),0,122.1,28,86.0
LAXMIDENTL,LAXMI DENTAL,WATCHLIST_EXTERNAL,46.0,17.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-26.86,10.0664,4.07,HOLD,,False,,A,8.5,4,False,270.28,191.74,275.69,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.24,False,False,False,False,,0,122.1,28,86.0
LANDMARK,LANDMARK CARS,WATCHLIST_EXTERNAL,46.0,4.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,EXPIRED,False,-25.25,14.5964,3.17,HOLD,,False,,,0.0,2,False,492.83,357.35,502.69,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,2.88,True,False,False,False,LOW_ROE(2.9%),0,122.1,28,86.0
FELIX,FELIX INDUSTRIES,WATCHLIST_EXTERNAL,46.0,7.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,7.35,12.3643,5.02,HOLD,,False,,,0.0,2,False,183.46,177.96,192.63,Near 200DMA — ideal dip entry zone,5,2026-05-19,10.18,True,False,False,False,LOW_ROE(10.2%),0,122.1,28,86.0
ESAFSFB,ESAF SMALL FIN,WATCHLIST_EXTERNAL,46.0,1.0,BEAR,7.5,0.5,NORMAL,BASING,False,2,2,FRESH,True,1.76,1.6407,4.7,HOLD,,False,,,0.0,3,False,27.45,26.63,28.82,Near 200DMA — ideal dip entry zone,5,2026-05-19,-26.75,True,False,False,False,LOW_ROE(-26.8%),0,122.1,28,86.0
EPL,EPL LTD,WATCHLIST_EXTERNAL,46.0,20.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,EXPIRED,False,-0.25,8.4679,3.18,HOLD,,False,,A,36.23,3,False,213.76,206.82,218.04,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.25,False,False,False,False,,0,122.1,28,86.0
HEG,HEG,WATCHLIST_EXTERNAL,46.0,5.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,11.6,30.25,3.99,HOLD,,False,,A,8.09,3,False,543.48,527.18,570.65,Near 200DMA — ideal dip entry zone,5,2026-05-19,2.58,True,False,False,False,LOW_ROE(2.6%),0,122.1,28,86.0
RVNL,RAIL VIKAS,WATCHLIST_EXTERNAL,45.0,15.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,EXPIRED,False,-13.48,8.9964,2.6,HOLD,,False,,A,13.98,2,False,319.91,268.5,326.31,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.39,False,True,False,False,HIGH_PE(48x vs ind 18x),0,122.1,28,86.0
VENKEYS,VENKY'S (INDIA),WATCHLIST_EXTERNAL,45.0,7.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,3.25,72.4929,3.86,HOLD,,False,,A,11.22,3,False,1456.62,1412.92,1529.45,Near 200DMA — ideal dip entry zone,5,2026-05-19,7.9,True,False,False,False,LOW_ROE(7.9%),0,122.1,28,86.0
CONCOR,CONTAINER CORPN.,WATCHLIST_EXTERNAL,45.0,16.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-3.04,11.3321,1.81,HOLD,,False,,A,28.47,3,False,517.71,486.89,528.06,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.41,True,False,False,False,LOW_ROE(10.4%),0,122.1,28,86.0
COCHINSHIP,COCHIN SHIPYARD,WATCHLIST_EXTERNAL,45.0,12.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,-7.22,70.4714,3.72,HOLD,,False,,A,13.13,3,False,1631.3,1468.1,1663.93,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.83,False,False,False,False,,0,122.1,28,86.0
CYIENT,CYIENT,WATCHLIST_CONFIRMED,45.0,16.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,-19.06,27.5321,2.51,HOLD,,False,,A,44.08,3,False,1082.88,850.16,1104.54,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.6,True,False,False,False,LOW_ROE(11.6%),0,122.1,28,86.0
ADANIENT,ADANI ENTERP.,WATCHLIST_EXTERNAL,45.0,2.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,17.53,101.5071,3.02,HOLD,,False,,,0.0,4,False,2288.55,2486.79,2639.05,Extended — wait for ATR pullback,5,2026-05-19,14.11,False,False,False,False,,0,122.1,28,86.0
AIMTRON,AIMTRON,WATCHLIST_EXTERNAL,45.0,9.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,26.49,81.8714,6.31,PARTIAL_EXIT,EXTENDED: 3.4× ATR above 200DMA,False,,,0.0,3,False,820.51,874.11,996.91,Extended — wait for ATR pullback,5,2026-05-19,16.54,False,False,False,False,,0,122.1,28,86.0
BCLIND,BCL INDUSTRIES,WATCHLIST_EXTERNAL,45.0,11.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-4.65,1.55,3.71,HOLD,,False,,A,14.99,3,False,35.04,32.41,35.74,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.85,True,False,False,False,LOW_ROE(11.8%),0,122.1,28,86.0
ITCHOTELS,ITC HOTELS,WATCHLIST_EXTERNAL,45.0,8.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,EXPIRED,False,-22.52,4.6729,2.44,HOLD,,False,,,0.0,2,False,198.05,148.84,202.01,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,5.93,True,False,False,False,LOW_ROE(5.9%),0,122.1,28,86.0
JYOTICNC,JYOTI CNC AUTO.,WATCHLIST_EXTERNAL,45.0,15.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,EXPIRED,False,-22.69,23.5929,2.77,HOLD,,False,,A,7.5,2,False,881.69,661.2,899.32,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,18.74,False,False,False,False,,0,122.1,28,86.0
KAVDEFENCE,KAVVERI DEFENCE,WATCHLIST_EXTERNAL,45.0,4.0,BEAR,7.5,0.5,RESTRICTED,BASING,False,1,1,EXPIRED,False,-23.0,3.275,4.33,HOLD,,False,,,0.0,1,False,78.53,58.66,80.1,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,7.38,True,True,False,False,LOW_ROE(7.4%) | HIGH_PE(124x vs ind 45x),0,122.1,28,86.0
GRINDWELL,GRINDWELL NORTON,WATCHLIST_EXTERNAL,45.0,20.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,16.96,68.6214,2.96,HOLD,,False,,A,21.99,4,False,1587.23,1719.16,1822.09,Extended — wait for ATR pullback,5,2026-05-19,16.35,False,False,False,False,,0,122.1,28,86.0
AKUMS,AKUMS DRUGS,WATCHLIST_CONFIRMED,44.0,11.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,10.32,21.3464,3.29,HOLD,,False,,A,5.5,3,False,471.12,456.99,494.68,Near 200DMA — ideal dip entry zone,5,2026-05-19,11.1,True,False,False,False,LOW_ROE(11.1%),0,122.1,28,86.0
GLENMARK,GLENMARK PHARMA.,WATCHLIST_CONFIRMED,44.0,12.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,14.44,70.2286,2.4,HOLD,,False,,A,8.3,2,False,2044.73,1983.39,2146.97,Near 200DMA — ideal dip entry zone,5,2026-05-19,11.83,True,False,False,False,LOW_ROE(11.8%),0,122.1,28,86.0
PNGSREVA,PNGS REVA DIAMO.,WATCHLIST_CONFIRMED,44.0,19.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,FRESH,False,-4.87,32.4643,7.1,HOLD,,False,,A,11.5,3,False,384.63,354.92,392.32,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,59.36,False,False,False,False,,0,122.1,28,86.0
PIGL,POWER & INSTRUM.,WATCHLIST_EXTERNAL,44.0,12.0,BEAR,7.5,0.5,RESTRICTED,TOPPING,False,1,1,EXPIRED,False,-21.47,5.865,4.54,HOLD,,False,,A,7.98,1,False,131.56,100.21,134.19,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.64,True,False,False,False,LOW_ROE(10.6%),0,122.1,28,86.0
ROSSARI,ROSSARI BIOTECH,WATCHLIST_CONFIRMED,44.0,15.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,-12.51,26.9571,4.31,HOLD,,False,,A,8.71,3,False,571.97,485.39,583.41,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.5,True,False,False,False,LOW_ROE(11.5%),0,122.1,28,86.0
SAIL,S A I L,WATCHLIST_EXTERNAL,44.0,0.0,BEAR,7.5,0.5,NORMAL,BASING,False,2,2,FRESH,True,32.82,7.2893,3.03,PARTIAL_EXIT,EXTENDED: 8.7× ATR above 200DMA,False,,A,12.19,4,False,145.11,178.15,189.09,Extended — wait for ATR pullback,5,2026-05-19,4.03,True,False,False,False,LOW_ROE(4.0%),0,122.1,28,86.0
OSIAHYPER,OSIA HYPER RETA.,WATCHLIST_EXTERNAL,44.0,1.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,EXPIRED,False,-69.32,0.36,6.39,HOLD,,False,,,0.0,1,False,14.7,4.37,14.99,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,4.97,True,False,False,False,LOW_ROE(5.0%),0,122.1,28,86.0
PASUPTAC,PASUPATI ACRYLON,WATCHLIST_CONFIRMED,44.0,5.0,BEAR,7.5,1.5,RESTRICTED,MID_CYCLE,False,2,3,EXPIRED,True,8.49,2.7193,4.12,HOLD,,False,,,0.0,2,False,48.73,47.27,51.17,Near 200DMA — ideal dip entry zone,5,2026-05-19,9.72,True,False,False,False,LOW_ROE(9.7%),0,122.1,28,86.0
VINDHYATEL,VINDHYA TELELINK,WATCHLIST_EXTERNAL,44.0,4.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,2,EXPIRED,True,17.22,128.5107,6.41,HOLD,,False,,A,16.93,2,False,1368.48,1347.08,1539.84,Extended — wait for ATR pullback,5,2026-05-19,4.96,True,False,False,False,LOW_ROE(5.0%),0,122.1,28,86.0
WELENT,WELSPUN ENTERP,WATCHLIST_EXTERNAL,44.0,9.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-1.92,24.2857,3.97,HOLD,,False,,A,11.02,3,False,498.55,474.33,508.52,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,12.7,False,False,False,False,,0,122.1,28,86.0
VIKRAMSOLR,VIKRAM SOLAR,WATCHLIST_EXTERNAL,44.0,16.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,FRESH,False,-21.12,8.4107,3.35,HOLD,,False,,A,8.0,2,False,254.93,195.06,260.03,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,11.26,True,False,False,False,LOW_ROE(11.3%),0,122.1,28,86.0
TATACONSUM,TATA CONSUMER,WATCHLIST_EXTERNAL,44.0,11.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,8.67,33.5286,2.18,HOLD,,False,,A,15.36,3,False,1132.8,1098.82,1189.44,Near 200DMA — ideal dip entry zone,5,2026-05-19,6.39,True,True,False,False,LOW_ROE(6.4%) | HIGH_PE(71x vs ind 14x),0,122.1,28,86.0
SPMLINFRA,SPML INFRA,WATCHLIST_EXTERNAL,44.0,0.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-10.24,9.8707,4.11,HOLD,,False,,,0.0,2,False,214.03,186.36,218.31,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,6.22,True,False,False,False,LOW_ROE(6.2%),0,122.1,28,86.0
BMWVENTLTD,BMW VENTURES,WATCHLIST_EXTERNAL,44.0,15.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,-0.81,2.0657,2.76,HOLD,,False,,A,7.5,3,False,60.38,58.09,61.59,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,15.62,False,False,False,False,,0,122.1,28,86.0
DBOL,DHAMPUR BIO,WATCHLIST_EXTERNAL,44.0,2.0,BEAR,7.5,0.5,RESTRICTED,TOPPING,False,1,1,EXPIRED,False,21.32,5.2571,3.83,PARTIAL_EXIT,EXTENDED: 4.4× ATR above 200DMA,False,,A,18.54,2,False,90.4,99.16,107.04,Extended — wait for ATR pullback,5,2026-05-19,1.45,True,False,False,False,LOW_ROE(1.4%),0,122.1,28,86.0
AMBUJACEM,AMBUJA CEMENTS,WATCHLIST_EXTERNAL,44.0,11.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,FRESH,False,-18.77,14.6214,2.72,HOLD,,False,,A,10.2,2,False,529.56,417.25,540.15,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,7.8,True,False,False,False,LOW_ROE(7.8%),0,122.1,28,86.0
ANDHRSUGAR,ANDHRA SUGARS,WATCHLIST_CONFIRMED,44.0,11.0,BEAR,7.5,1.5,NORMAL,MID_CYCLE,False,2,3,EXPIRED,True,12.35,5.4543,4.97,HOLD,,False,,A,18.85,3,False,78.1,75.76,82.0,Near 200DMA — ideal dip entry zone,5,2026-05-19,1.63,True,False,False,False,LOW_ROE(1.6%),0,122.1,28,86.0
BALRAMCHIN,BALRAMPUR CHINI,WATCHLIST_EXTERNAL,44.0,13.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,2,EXPIRED,True,11.42,18.8286,2.78,HOLD,,False,,A,15.7,2,False,485.64,471.07,509.92,Near 200DMA — ideal dip entry zone,5,2026-05-19,11.51,True,False,False,False,LOW_ROE(11.5%),0,122.1,28,86.0
INFY,INFOSYS,WATCHLIST_CONFIRMED,44.0,20.0,BEAR,7.5,1.5,NORMAL,BASING,False,1,1,EXPIRED,False,-21.33,27.9214,1.96,HOLD,,False,,A,51.34,3,False,1452.25,1108.22,1481.3,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,32.68,False,False,False,False,,0,122.1,28,86.0
IDBI,IDBI BANK,WATCHLIST_EXTERNAL,44.0,4.0,BEAR,7.5,0.5,NORMAL,BASING,False,1,1,FRESH,False,-25.37,1.7621,2.03,HOLD,,False,,A,30.74,3,False,93.13,67.41,94.99,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.73,False,False,False,False,,0,122.1,28,86.0
HINDPETRO,H P C L,WATCHLIST_EXTERNAL,44.0,9.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,FRESH,False,-15.11,13.7893,3.07,HOLD,,False,,A,50.75,3,False,422.79,348.13,431.25,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,13.17,False,False,False,False,,0,122.1,28,86.0
HLEGLAS,HLE GLASCOAT,WATCHLIST_EXTERNAL,44.0,9.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,FRESH,False,-28.05,18.8286,4.95,HOLD,,False,,A,8.32,2,False,423.19,295.37,431.65,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.17,True,False,False,False,LOW_ROE(10.2%),0,122.1,28,86.0
KAYNES,KAYNES TECH,WATCHLIST_EXTERNAL,44.0,12.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,1,1,EXPIRED,False,-38.42,222.6,5.71,HOLD,,False,,A,6.0,1,False,5063.67,3024.65,5164.94,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,10.33,True,False,False,False,LOW_ROE(10.3%),0,122.1,28,86.0
KOTAKBANK,KOTAK MAH. BANK,WATCHLIST_EXTERNAL,44.0,3.0,BEAR,7.5,0.5,NORMAL,BASING,False,2,2,FRESH,True,-71.98,10.6679,2.18,HOLD,,False,,,0.0,4,False,1398.13,380.05,1426.09,Below 200DMA — enter on recovery above 200DMA,5,2026-05-19,14.05,False,False,False,False,,0,122.1,28,86.0
ROSSTECH,ROSSELL TECHSYS,WATCHLIST_EXTERNAL,43.0,8.0,BEAR,7.5,0.5,NORMAL,TOPPING,False,2,2,FRESH,True,21.84,72.7321,6.72,PARTIAL_EXIT,EXTENDED: 2.6× ATR above 200DMA,False,,A,6.28,2,False,711.02,720.84,829.93,Extended — wait for ATR pullback,5,2026-05-19,5.92,True,False,False,False,LOW_ROE(5.9%),0,122.1,28,86.0
SANSERA,SANSERA ENGINEE.,WATCHLIST_CONFIRMED,43.0,10.0,BEAR,7.5,1.5,NORMAL,BASING,False,2,2,FRESH,True,34.34,95.1786,3.18,PARTIAL_EXIT,EXTENDED: 8.6× ATR above 200DMA,False,,A,6.48,3,False,1780.91,2202.14,2344.91,Extended — wait for ATR pullback,5,2026-05-19,7.82,True,False,False,False,LOW_ROE(7.8%),0,122.1,28,86.0
